Date Reported,Date Occurred,Month,Day,Year,Time Occurred,Hour,Area ID,Area Name,Location ,Latitude,Longitude,Description,Classified Crime Type
1/3/2013,12/31/2012,12,31,2012,2000,20,7,Wilshire,"(34.0669, -118.344)",34.0723,-118.344,VANDALISM,Vandalism
1/16/2013,4/1/2012,4,1,2012,1200,12,7,Wilshire,"(34.0372, -118.3444)",34.0363,-118.3444,VANDALISM,Vandalism
1/27/2013,12/31/2012,12,31,2012,1,0,7,Wilshire,"(34.0496, -118.3747)",34.0433,-118.3747,VANDALISM,Vandalism
1/28/2013,8/18/2012,8,18,2012,1500,15,7,Wilshire,"(34.0761, -118.3766)",34.0594,-118.3766,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1930,19,8,West LA,"(34.0433, -118.5345)",34.0574,-118.5345,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1600,16,8,West LA,"(34.0671, -118.4589)",34.1244,-118.4589,VANDALISM,Vandalism
1/1/2013,12/23/2012,12,23,2012,2200,22,8,West LA,"(34.0382, -118.4484)",34.0447,-118.4484,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,900,9,8,West LA,"(34.0534, -118.4613)",34.0525,-118.4613,VANDALISM,Vandalism
1/11/2013,12/19/2012,12,19,2012,1900,19,8,West LA,"(34.0444, -118.461)",34.0455,-118.461,VANDALISM,Vandalism
1/20/2013,4/9/2012,4,9,2012,1300,13,8,West LA,"(34.0467, -118.4643)",34.1622,-118.4643,VANDALISM,Vandalism
2/18/2013,12/28/2012,12,28,2012,200,2,8,West LA,"(34.0544, -118.3815)",34.1527,-118.3815,VANDALISM,Vandalism
2/25/2013,2/23/2012,2,23,2012,1000,10,8,West LA,"(34.0452, -118.419)",34.2048,-118.419,VANDALISM,Vandalism
3/26/2013,12/22/2012,12,22,2012,2359,23,8,West LA,"(34.043, -118.3785)",34.1533,-118.3785,VANDALISM,Vandalism
8/11/2013,8/9/2012,8,9,2012,1000,10,8,West LA,"(34.0293, -118.5178)",34.1994,-118.5178,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2030,20,9,Van Nuys,"(34.1667, -118.4159)",34.1497,-118.4159,VANDALISM,Vandalism
1/4/2013,1/4/2012,1,4,2012,1315,13,9,Van Nuys,"(34.1867, -118.4705)",34.1631,-118.4705,VANDALISM,Vandalism
1/7/2013,12/15/2012,12,15,2012,1,0,9,Van Nuys,"(34.1622, -118.4181)",34.1684,-118.4181,VANDALISM,Vandalism
1/19/2013,11/1/2012,11,1,2012,900,9,9,Van Nuys,"(34.203, -118.4458)",34.2048,-118.4458,VANDALISM,Vandalism
3/19/2013,12/15/2012,12,15,2012,1200,12,9,Van Nuys,"(34.194, -118.4247)",34.1505,-118.4247,VANDALISM,Vandalism
7/3/2013,6/30/2012,6,30,2012,800,8,9,Van Nuys,"(34.1649, -118.4159)",34.1721,-118.4159,VANDALISM,Vandalism
9/17/2013,1/1/2012,1,1,2012,1200,12,9,Van Nuys,"(34.1831, -118.4279)",34.1866,-118.4279,VANDALISM,Vandalism
1/3/2013,12/26/2012,12,26,2012,1,0,10,West Valley,"(34.1957, -118.5348)",34.1996,-118.5348,VANDALISM,Vandalism
1/9/2013,1/8/2012,1,8,2012,1900,19,10,West Valley,"(34.1938, -118.5623)",34.1866,-118.5623,VANDALISM,Vandalism
1/12/2013,10/13/2012,10,13,2012,1500,15,10,West Valley,"(34.1825, -118.5329)",34.2139,-118.5329,VANDALISM,Vandalism
1/18/2013,1/18/2012,1,18,2012,1050,10,10,West Valley,"(34.1686, -118.5203)",34.1779,-118.5203,VANDALISM,Vandalism
1/22/2013,1/21/2012,1,21,2012,2100,21,10,West Valley,"(34.2062, -118.4946)",34.1903,-118.4946,VANDALISM,Vandalism
2/12/2013,9/8/2012,9,8,2012,1715,17,10,West Valley,"(34.1588, -118.5262)",34.1903,-118.5262,VANDALISM,Vandalism
3/11/2013,8/1/2012,8,1,2012,1200,12,10,West Valley,"(34.2012, -118.4989)",34.1996,-118.4989,VANDALISM,Vandalism
3/21/2013,11/1/2012,11,1,2012,1,0,10,West Valley,"(34.1687, -118.5244)",34.1404,-118.5244,VANDALISM,Vandalism
1/1/2013,12/28/2012,12,28,2012,1200,12,11,Northeast,"(34.1209, -118.2729)",34.0725,-118.2729,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,800,8,11,Northeast,"(34.1082, -118.1956)",34.0806,-118.1956,VANDALISM,Vandalism
1/4/2013,9/1/2012,9,1,2012,800,8,11,Northeast,"(34.0997, -118.2694)",34.0947,-118.2694,VANDALISM,Vandalism
1/5/2013,12/18/2012,12,18,2012,1300,13,11,Northeast,"(34.1439, -118.1955)",34.1186,-118.1955,VANDALISM,Vandalism
1/13/2013,11/9/2012,11,9,2012,1200,12,11,Northeast,"(34.1238, -118.1934)",34.1078,-118.1934,VANDALISM,Vandalism
1/25/2013,12/21/2012,12,21,2012,530,5,11,Northeast,"(34.1177, -118.2441)",34.1106,-118.2441,VANDALISM,Vandalism
1/2/2013,12/17/2012,12,17,2012,2100,21,12,77th Street,"(33.9698, -118.2871)",33.9829,-118.2871,VANDALISM,Vandalism
1/2/2013,12/29/2012,12,29,2012,1930,19,12,77th Street,"(33.9855, -118.3245)",33.9829,-118.3245,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,2200,22,12,77th Street,"(33.9782, -118.3294)",33.9862,-118.3294,VANDALISM,Vandalism
1/3/2013,12/25/2012,12,25,2012,1100,11,12,77th Street,"(33.973, -118.2695)",33.9874,-118.2695,VANDALISM,Vandalism
1/3/2013,12/30/2012,12,30,2012,900,9,12,77th Street,"(33.9836, -118.3386)",33.9601,-118.3386,VANDALISM,Vandalism
2/6/2013,12/17/2012,12,17,2012,900,9,12,77th Street,"(33.9675, -118.2608)",33.9762,-118.2608,VANDALISM,Vandalism
5/24/2013,5/23/2012,5,23,2012,2030,20,12,77th Street,"(33.9932, -118.3214)",33.9888,-118.3214,VANDALISM,Vandalism
6/30/2013,6/30/2012,6,30,2012,125,1,12,77th Street,"(33.9688, -118.2684)",33.9834,-118.2684,VANDALISM,Vandalism
8/11/2013,8/10/2012,8,10,2012,2330,23,12,77th Street,"(33.9747, -118.2808)",33.96,-118.2808,VANDALISM,Vandalism
1/25/2015,1/25/2012,1,25,2012,1500,15,12,77th Street,"(33.9782, -118.3207)",33.9844,-118.3207,VANDALISM,Vandalism
5/2/2016,5/12/2012,5,12,2012,900,9,12,77th Street,"(33.9855, -118.3196)",33.9656,-118.3196,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,2000,20,13,Newton,"(33.9902, -118.2499)",33.9815,-118.2499,VANDALISM,Vandalism
1/4/2013,11/17/2012,11,17,2012,1800,18,13,Newton,"(33.9975, -118.2454)",33.973,-118.2454,VANDALISM,Vandalism
1/4/2013,12/28/2012,12,28,2012,1200,12,13,Newton,"(33.9906, -118.2783)",33.9866,-118.2783,VANDALISM,Vandalism
1/7/2013,12/30/2012,12,30,2012,1030,10,13,Newton,"(34.0285, -118.2513)",34.0056,-118.2513,VANDALISM,Vandalism
2/14/2013,2/15/2012,2,15,2012,800,8,13,Newton,"(34.0225, -118.2607)",33.9565,-118.2607,VANDALISM,Vandalism
5/22/2013,12/15/2012,12,15,2012,100,1,13,Newton,"(33.9965, -118.2783)",33.9439,-118.2783,VANDALISM,Vandalism
8/29/2013,10/14/2012,10,14,2012,1,0,13,Newton,"(34.0285, -118.269)",33.9309,-118.269,VANDALISM,Vandalism
2/22/2015,2/22/2012,2,22,2012,1,0,13,Newton,"(34.0067, -118.2565)",33.9923,-118.2565,VANDALISM,Vandalism
4/12/2015,4/9/2012,4,9,2012,2030,20,13,Newton,"(34.0047, -118.2762)",33.9916,-118.2762,VANDALISM,Vandalism
1/2/2013,12/29/2012,12,29,2012,800,8,14,Pacific,"(34.0122, -118.4183)",34.012,-118.4183,VANDALISM,Vandalism
1/3/2013,12/21/2012,12,21,2012,915,9,14,Pacific,"(33.9873, -118.4403)",33.9893,-118.4403,VANDALISM,Vandalism
1/5/2013,12/29/2012,12,29,2012,100,1,14,Pacific,"(33.9593, -118.4044)",33.9905,-118.4044,VANDALISM,Vandalism
1/9/2013,12/26/2012,12,26,2012,2359,23,14,Pacific,"(33.9815, -118.44)",33.976,-118.44,VANDALISM,Vandalism
1/26/2013,1/26/2012,1,26,2012,2100,21,14,Pacific,"(33.9883, -118.474)",33.987,-118.474,VANDALISM,Vandalism
7/21/2013,7/18/2012,7,18,2012,1008,10,14,Pacific,"(34.0273, -118.4136)",34.1436,-118.4136,VANDALISM,Vandalism
7/28/2013,7/24/2012,7,24,2012,1000,10,14,Pacific,"(34.0233, -118.4046)",34.2012,-118.4046,VANDALISM,Vandalism
8/31/2013,8/20/2012,8,20,2012,1130,11,14,Pacific,"(33.9839, -118.4706)",34.166,-118.4706,VANDALISM,Vandalism
10/8/2013,6/8/2012,6,8,2012,600,6,14,Pacific,"(33.9516, -118.3754)",34.2134,-118.3754,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,300,3,15,N Hollywood,"(34.1704, -118.3965)",34.2067,-118.3965,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,1900,19,15,N Hollywood,"(34.163, -118.3746)",34.1614,-118.3746,VANDALISM,Vandalism
1/3/2013,12/24/2012,12,24,2012,2100,21,15,N Hollywood,"(34.1993, -118.4181)",34.1985,-118.4181,VANDALISM,Vandalism
1/7/2013,12/24/2012,12,24,2012,1800,18,15,N Hollywood,"(34.1609, -118.3659)",34.1867,-118.3659,VANDALISM,Vandalism
1/11/2013,12/1/2012,12,1,2012,1845,18,15,N Hollywood,"(34.1522, -118.3877)",34.1412,-118.3877,VANDALISM,Vandalism
1/16/2013,12/16/2012,12,16,2012,600,6,15,N Hollywood,"(34.2064, -118.3629)",34.1649,-118.3629,VANDALISM,Vandalism
2/7/2013,8/1/2012,8,1,2012,1200,12,15,N Hollywood,"(34.1685, -118.3743)",34.1354,-118.3743,VANDALISM,Vandalism
2/22/2013,9/27/2012,9,27,2012,1200,12,15,N Hollywood,"(34.1631, -118.4105)",34.17,-118.4105,VANDALISM,Vandalism
3/28/2013,3/27/2012,3,27,2012,530,5,15,N Hollywood,"(34.1595, -118.3615)",34.1292,-118.3615,VANDALISM,Vandalism
12/23/2013,12/13/2012,12,13,2012,1410,14,15,N Hollywood,"(34.1649, -118.4019)",34.2108,-118.4019,VANDALISM,Vandalism
2/4/2014,12/7/2012,12,7,2012,1,0,15,N Hollywood,"(34.1504, -118.3901)",34.2764,-118.3901,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2200,22,16,Foothill,"(34.2618, -118.4315)",34.281,-118.4315,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,2200,22,16,Foothill,"(34.2618, -118.4315)",34.2225,-118.4315,VANDALISM,Vandalism
1/4/2013,12/28/2012,12,28,2012,1200,12,16,Foothill,"(34.2737, -118.4146)",34.2388,-118.4146,VANDALISM,Vandalism
1/12/2013,1/11/2012,1,11,2012,1600,16,16,Foothill,"(34.2523, -118.2859)",34.2195,-118.2859,VANDALISM,Vandalism
3/8/2013,9/14/2012,9,14,2012,1700,17,16,Foothill,"(34.2505, -118.3672)",34.2484,-118.3672,VANDALISM,Vandalism
3/9/2013,1/10/2012,1,10,2012,1200,12,16,Foothill,"(34.2561, -118.3193)",34.2568,-118.3193,VANDALISM,Vandalism
8/20/2014,7/14/2012,7,14,2012,1100,11,16,Foothill,"(34.254, -118.4387)",34.2373,-118.4387,VANDALISM,Vandalism
1/9/2013,10/4/2012,10,4,2012,2100,21,17,Devonshire,"(34.2647, -118.5253)",34.2636,-118.5253,VANDALISM,Vandalism
1/16/2013,3/1/2012,3,1,2012,1000,10,17,Devonshire,"(34.2264, -118.5428)",34.2649,-118.5428,VANDALISM,Vandalism
2/6/2013,12/19/2012,12,19,2012,600,6,17,Devonshire,"(34.2391, -118.5798)",34.2211,-118.5798,VANDALISM,Vandalism
2/14/2013,2/13/2012,2,13,2012,1800,18,17,Devonshire,"(34.2448, -118.5928)",34.2392,-118.5928,VANDALISM,Vandalism
3/12/2013,8/12/2012,8,12,2012,2200,22,17,Devonshire,"(34.241, -118.5361)",34.2575,-118.5361,VANDALISM,Vandalism
4/18/2013,10/30/2012,10,30,2012,1400,14,17,Devonshire,"(34.2229, -118.5392)",33.9343,-118.5392,VANDALISM,Vandalism
1/2/2015,1/2/2012,1,2,2012,1200,12,17,Devonshire,"(34.3327, -118.5062)",34.3185,-118.5062,VANDALISM,Vandalism
3/24/2015,1/1/2012,1,1,2012,1500,15,17,Devonshire,"(34.2319, -118.5361)",34.2354,-118.5361,VANDALISM,Vandalism
1/3/2013,12/24/2012,12,24,2012,1,0,18,Southeast,"(33.9265, -118.2739)",34.3028,-118.2739,VANDALISM,Vandalism
1/3/2013,1/3/2012,1,3,2012,150,1,18,Southeast,"(33.9334, -118.2363)",34.2247,-118.2363,VANDALISM,Vandalism
1/4/2013,12/16/2012,12,16,2012,1700,17,18,Southeast,"(33.9051, -118.2906)",34.3158,-118.2906,VANDALISM,Vandalism
10/12/2015,10/11/2012,10,11,2012,2100,21,18,Southeast,"(33.9164, -118.2894)",34.2283,-118.2894,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2250,22,19,Mission,"(34.3048, -118.4333)",34.2346,-118.4333,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,2200,22,19,Mission,"(34.2668, -118.4602)",34.2537,-118.4602,VANDALISM,Vandalism
1/2/2013,1/24/2012,1,24,2012,1200,12,19,Mission,"(34.2742, -118.4374)",34.2283,-118.4374,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,2140,21,19,Mission,"(34.3027, -118.4553)",34.2264,-118.4553,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,1900,19,19,Mission,"(34.3027, -118.4629)",34.3058,-118.4629,VANDALISM,Vandalism
1/13/2013,12/22/2012,12,22,2012,2300,23,19,Mission,"(34.2283, -118.4611)",34.2566,-118.4611,VANDALISM,Vandalism
1/15/2013,12/15/2012,12,15,2012,1200,12,19,Mission,"(34.3089, -118.4386)",34.2975,-118.4386,VANDALISM,Vandalism
1/21/2013,9/25/2012,9,25,2012,2000,20,19,Mission,"(34.3009, -118.441)",34.2681,-118.441,VANDALISM,Vandalism
1/29/2013,10/31/2012,10,31,2012,1,0,19,Mission,"(34.2145, -118.4309)",34.3042,-118.4309,VANDALISM,Vandalism
3/21/2013,12/14/2012,12,14,2012,2000,20,19,Mission,"(34.2374, -118.4676)",34.3163,-118.4676,VANDALISM,Vandalism
8/23/2014,8/15/2012,8,15,2012,1000,10,19,Mission,"(34.241, -118.4675)",34.0653,-118.4675,VANDALISM,Vandalism
1/6/2013,12/31/2012,12,31,2012,2200,22,20,Olympic,"(34.0537, -118.2891)",34.0559,-118.2891,VANDALISM,Vandalism
1/19/2013,8/1/2012,8,1,2012,1,0,20,Olympic,"(34.055, -118.2865)",34.0618,-118.2865,VANDALISM,Vandalism
5/3/2013,1/24/2012,1,24,2012,1100,11,20,Olympic,"(34.0654, -118.2966)",34.1935,-118.2966,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2230,22,21,Topanga,"(34.2019, -118.6451)",34.1961,-118.6451,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1700,17,21,Topanga,"(34.2156, -118.5667)",34.167,-118.5667,VANDALISM,Vandalism
1/7/2013,12/30/2012,12,30,2012,530,5,21,Topanga,"(34.1886, -118.609)",34.1653,-118.609,VANDALISM,Vandalism
1/24/2013,1/24/2012,1,24,2012,1430,14,21,Topanga,"(34.1588, -118.5884)",34.1971,-118.5884,VANDALISM,Vandalism
3/7/2013,10/17/2012,10,17,2012,2300,23,21,Topanga,"(34.1865, -118.6103)",34.202,-118.6103,VANDALISM,Vandalism
6/17/2013,12/14/2012,12,14,2012,1900,19,21,Topanga,"(34.1631, -118.6259)",34.0405,-118.6259,VANDALISM,Vandalism
9/20/2013,10/1/2012,10,1,2012,1000,10,21,Topanga,"(34.1642, -118.6347)",34.0458,-118.6347,VANDALISM,Vandalism
1/9/2014,12/25/2012,12,25,2012,1800,18,21,Topanga,"(34.1938, -118.5906)",34.0446,-118.5906,VANDALISM,Vandalism
6/24/2014,9/21/2012,9,21,2012,1200,12,21,Topanga,"(34.1522, -118.5995)",34.0407,-118.5995,VANDALISM,Vandalism
1/4/2013,12/24/2012,12,24,2012,1,0,1,Central,"(34.0655, -118.2387)",34.0439,-118.2387,VANDALISM,Vandalism
1/2/2013,12/21/2012,12,21,2012,1623,16,2,Rampart,"(34.0764, -118.2892)",34.0693,-118.2892,VANDALISM,Vandalism
4/16/2013,3/15/2012,3,15,2012,1200,12,2,Rampart,"(34.0548, -118.282)",34.0488,-118.282,VANDALISM,Vandalism
9/12/2015,9/11/2012,9,11,2012,700,7,2,Rampart,"(34.0867, -118.2845)",34.0364,-118.2845,VANDALISM,Vandalism
1/2/2013,12/29/2012,12,29,2012,1200,12,3,Southwest,"(34.0093, -118.2815)",34.0229,-118.2815,VANDALISM,Vandalism
1/12/2013,12/21/2012,12,21,2012,1200,12,3,Southwest,"(34.0072, -118.2827)",34.0109,-118.2827,VANDALISM,Vandalism
2/23/2013,2/23/2012,2,23,2012,1045,10,3,Southwest,"(34.0246, -118.3031)",34.0327,-118.3031,VANDALISM,Vandalism
6/18/2013,6/18/2012,6,18,2012,1,0,3,Southwest,"(34.0119, -118.3111)",34.0246,-118.3111,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1600,16,4,Hollenbeck,"(34.0319, -118.1944)",34.0423,-118.1944,VANDALISM,Vandalism
1/3/2013,12/21/2012,12,21,2012,1530,15,4,Hollenbeck,"(34.0678, -118.1927)",34.0771,-118.1927,VANDALISM,Vandalism
1/17/2013,12/25/2012,12,25,2012,1300,13,4,Hollenbeck,"(34.0523, -118.2091)",34.0257,-118.2091,VANDALISM,Vandalism
8/25/2014,8/25/2012,8,25,2012,1,0,4,Hollenbeck,"(34.0506, -118.2135)",33.7837,-118.2135,VANDALISM,Vandalism
9/25/2015,9/25/2012,9,25,2012,2300,23,4,Hollenbeck,"(34.0334, -118.2196)",33.801,-118.2196,VANDALISM,Vandalism
2/9/2013,11/14/2012,11,14,2012,400,4,5,Harbor,"(33.7756, -118.2634)",33.7793,-118.2634,VANDALISM,Vandalism
11/26/2013,11/22/2012,11,22,2012,1200,12,5,Harbor,"(33.707, -118.2907)",33.7722,-118.2907,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2200,22,6,Hollywood,"(34.0908, -118.3019)",34.0981,-118.3019,VANDALISM,Vandalism
1/2/2013,12/30/2012,12,30,2012,800,8,6,Hollywood,"(34.1016, -118.3452)",34.0981,-118.3452,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,2000,20,6,Hollywood,"(34.0998, -118.3237)",34.0981,-118.3237,VANDALISM,Vandalism
1/3/2013,12/24/2012,12,24,2012,1240,12,6,Hollywood,"(34.0981, -118.3056)",34.0962,-118.3056,VANDALISM,Vandalism
1/3/2013,12/24/2012,12,24,2012,1240,12,6,Hollywood,"(34.0981, -118.3056)",34.0863,-118.3056,VANDALISM,Vandalism
1/7/2013,12/18/2012,12,18,2012,900,9,6,Hollywood,"(34.0849, -118.3005)",34.098,-118.3005,VANDALISM,Vandalism
2/4/2013,2/1/2012,2,1,2012,800,8,6,Hollywood,"(34.0908, -118.3223)",34.1017,-118.3223,VANDALISM,Vandalism
2/15/2013,12/20/2012,12,20,2012,1400,14,6,Hollywood,"(34.1061, -118.3719)",34.1016,-118.3719,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2220,22,7,Wilshire,"(34.0374, -118.3576)",34.0594,-118.3576,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1000,10,7,Wilshire,"(34.0377, -118.3631)",34.0466,-118.3631,VANDALISM,Vandalism
1/3/2013,11/6/2012,11,6,2012,1200,12,8,West LA,"(34.0543, -118.3953)",34.1538,-118.3953,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,2000,20,8,West LA,"(34.0422, -118.4222)",34.1613,-118.4222,VANDALISM,Vandalism
9/14/2013,8/26/2012,8,26,2012,1030,10,8,West LA,"(34.0591, -118.4685)",34.1595,-118.4685,VANDALISM,Vandalism
1/10/2013,12/18/2012,12,18,2012,2125,21,9,Van Nuys,"(34.2012, -118.4552)",34.146,-118.4552,VANDALISM,Vandalism
2/18/2013,11/15/2012,11,15,2012,900,9,9,Van Nuys,"(34.1875, -118.4575)",34.2102,-118.4575,VANDALISM,Vandalism
4/6/2014,4/6/2012,4,6,2012,200,2,9,Van Nuys,"(34.1721, -118.4485)",34.1922,-118.4485,VANDALISM,Vandalism
1/2/2013,12/28/2012,12,28,2012,1730,17,10,West Valley,"(34.1561, -118.4814)",34.1312,-118.4814,VANDALISM,Vandalism
1/3/2013,1/3/2012,1,3,2012,50,0,10,West Valley,"(34.2207, -118.4943)",34.1374,-118.4943,VANDALISM,Vandalism
1/4/2013,1/3/2012,1,3,2012,2105,21,10,West Valley,"(34.1884, -118.5571)",34.0961,-118.5571,VANDALISM,Vandalism
1/23/2013,10/13/2012,10,13,2012,1200,12,10,West Valley,"(34.1686, -118.5186)",34.1106,-118.5186,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1800,18,11,Northeast,"(34.1093, -118.1876)",34.0923,-118.1876,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,1700,17,11,Northeast,"(34.1045, -118.2739)",34.1146,-118.2739,VANDALISM,Vandalism
1/4/2013,12/20/2012,12,20,2012,2100,21,11,Northeast,"(34.1371, -118.2716)",34.1403,-118.2716,VANDALISM,Vandalism
1/5/2013,12/15/2012,12,15,2012,1800,18,11,Northeast,"(34.1013, -118.228)",34.1048,-118.228,VANDALISM,Vandalism
1/6/2013,12/20/2012,12,20,2012,1200,12,11,Northeast,"(34.1388, -118.1933)",34.1325,-118.1933,VANDALISM,Vandalism
3/3/2013,3/3/2012,3,3,2012,330,3,11,Northeast,"(34.1163, -118.1991)",34.0782,-118.1991,VANDALISM,Vandalism
3/4/2013,11/1/2012,11,1,2012,1830,18,11,Northeast,"(34.1008, -118.2347)",34.1484,-118.2347,VANDALISM,Vandalism
7/17/2013,4/26/2012,4,26,2012,1200,12,11,Northeast,"(34.1227, -118.2233)",33.9828,-118.2233,VANDALISM,Vandalism
10/7/2013,1/1/2012,1,1,2012,1200,12,11,Northeast,"(34.1131, -118.2079)",33.9782,-118.2079,VANDALISM,Vandalism
2/15/2014,2/14/2012,2,14,2012,1115,11,11,Northeast,"(34.1054, -118.2037)",33.9769,-118.2037,VANDALISM,Vandalism
2/15/2014,2/14/2012,2,14,2012,1200,12,11,Northeast,"(34.1067, -118.1934)",33.9829,-118.1934,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,2130,21,12,77th Street,"(33.9613, -118.2893)",33.9637,-118.2893,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1700,17,12,77th Street,"(33.9845, -118.3417)",33.9721,-118.3417,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,1910,19,12,77th Street,"(33.9933, -118.2871)",33.9996,-118.2871,VANDALISM,Vandalism
1/6/2013,1/6/2012,1,6,2012,1825,18,12,77th Street,"(33.9708, -118.2783)",33.997,-118.2783,VANDALISM,Vandalism
1/7/2013,12/18/2012,12,18,2012,1600,16,12,77th Street,"(33.9762, -118.3133)",34.0018,-118.3133,VANDALISM,Vandalism
1/9/2013,8/17/2012,8,17,2012,1045,10,12,77th Street,"(33.9637, -118.3046)",33.9806,-118.3046,VANDALISM,Vandalism
1/11/2013,12/21/2012,12,21,2012,1400,14,12,77th Street,"(33.9951, -118.3138)",33.9829,-118.3138,VANDALISM,Vandalism
1/16/2013,12/8/2012,12,8,2012,210,2,12,77th Street,"(33.9854, -118.3352)",33.9905,-118.3352,VANDALISM,Vandalism
1/17/2013,10/5/2012,10,5,2012,1600,16,12,77th Street,"(33.96, -118.2919)",33.9942,-118.2919,VANDALISM,Vandalism
1/31/2013,5/1/2012,5,1,2012,1500,15,12,77th Street,"(33.9718, -118.3014)",33.9656,-118.3014,VANDALISM,Vandalism
3/22/2013,3/2/2012,3,2,2012,1200,12,13,Newton,"(34.0002, -118.2521)",34.02,-118.2521,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1200,12,14,Pacific,"(33.9903, -118.4432)",34.0008,-118.4432,VANDALISM,Vandalism
1/7/2013,12/27/2012,12,27,2012,1300,13,14,Pacific,"(33.992, -118.4118)",34.0259,-118.4118,VANDALISM,Vandalism
1/9/2013,1/1/2012,1,1,2012,800,8,14,Pacific,"(33.992, -118.4118)",33.9482,-118.4118,VANDALISM,Vandalism
1/15/2013,1/15/2012,1,15,2012,215,2,14,Pacific,"(33.9593, -118.4044)",34.0094,-118.4044,VANDALISM,Vandalism
1/20/2013,12/26/2012,12,26,2012,900,9,14,Pacific,"(34.0005, -118.4373)",33.9981,-118.4373,VANDALISM,Vandalism
2/28/2013,11/20/2012,11,20,2012,1830,18,14,Pacific,"(33.9896, -118.4618)",34.0027,-118.4618,VANDALISM,Vandalism
6/8/2014,1/1/2012,1,1,2012,1200,12,14,Pacific,"(33.9622, -118.4282)",34.174,-118.4282,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1315,13,15,N Hollywood,"(34.1746, -118.3932)",34.1722,-118.3932,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1500,15,15,N Hollywood,"(34.1746, -118.3943)",34.1722,-118.3943,VANDALISM,Vandalism
1/1/2013,12/31/2012,12,31,2012,1800,18,15,N Hollywood,"(34.1746, -118.3932)",34.1922,-118.3932,VANDALISM,Vandalism
1/4/2013,12/25/2012,12,25,2012,300,3,15,N Hollywood,"(34.166, -118.3714)",34.2031,-118.3714,VANDALISM,Vandalism
1/4/2013,12/15/2012,12,15,2012,1200,12,15,N Hollywood,"(34.131, -118.3452)",34.1482,-118.3452,VANDALISM,Vandalism
1/30/2013,1/21/2012,1,21,2012,1220,12,15,N Hollywood,"(34.174, -118.379)",34.194,-118.379,VANDALISM,Vandalism
3/3/2013,3/3/2012,3,3,2012,1145,11,15,N Hollywood,"(34.2012, -118.3845)",34.1849,-118.3845,VANDALISM,Vandalism
3/30/2013,12/19/2012,12,19,2012,1200,12,15,N Hollywood,"(34.1499, -118.3635)",34.1468,-118.3635,VANDALISM,Vandalism
3/6/2014,1/10/2012,1,10,2012,1,0,15,N Hollywood,"(34.1504, -118.3703)",34.2433,-118.3703,VANDALISM,Vandalism
1/31/2013,12/15/2012,12,15,2012,1,0,16,Foothill,"(34.2366, -118.3295)",34.2808,-118.3295,VANDALISM,Vandalism
2/10/2013,5/1/2012,5,1,2012,1200,12,16,Foothill,"(34.2727, -118.3046)",34.25,-118.3046,VANDALISM,Vandalism
2/19/2013,6/6/2012,6,6,2012,1800,18,16,Foothill,"(34.2094, -118.3983)",34.2355,-118.3983,VANDALISM,Vandalism
12/7/2014,12/5/2012,12,5,2012,2045,20,16,Foothill,"(34.2696, -118.4245)",33.9237,-118.4245,VANDALISM,Vandalism
1/21/2013,1/20/2012,1,20,2012,130,1,17,Devonshire,"(34.2683, -118.4828)",33.9374,-118.4828,VANDALISM,Vandalism
1/24/2013,11/23/2012,11,23,2012,1900,19,17,Devonshire,"(34.2862, -118.5103)",33.9587,-118.5103,VANDALISM,Vandalism
